array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
122880;15.4370002747;279069;376057;1664;983040;219513803;123785872
123008;15.3940010071;285627;376576;1743;984064;219761985;123861547
123136;15.8430004120;279156;374308;3712;985088;220010188;123939287
123264;15.7690010071;283190;381083;582;986112;220258410;124017050
123392;15.5810003281;280338;383034;1720;987136;220506654;124096967
123520;15.3200006485;283013;379749;1868;988160;220754917;124174746
123648;15.3200006485;281053;385965;1775;989184;221003201;124254663
123776;15.1700010300;282870;385119;1927;990208;221251505;124334601
123904;15.1970005035;282259;380078;1852;991232;221499829;124416693
124032;15.0570011139;284439;382113;1667;992256;221748173;124494490
124160;15.1530008316;282531;384426;2006;993280;221996537;124574408
124288;15.1620006561;285732;383603;1788;994304;222244922;124654345
124416;15.3320007324;285441;379216;2115;995328;222493326;124736439
124544;15.0630006790;289131;381762;2712;996352;222741751;124816394
124672;15.1969604492;286206;379964;2331;997376;222990195;124898487
124800;15.1090011597;287063;384074;2378;998400;223238660;124980601
124928;15.6600008011;284962;389743;3796;999424;223487145;125064870
125056;15.6560010910;287399;390490;1904;1000448;223735650;125142685
125184;15.5310010910;286830;385557;1760;1001472;223984174;125222602
125312;15.3630008698;289598;384594;1926;1002496;224232719;125302540
125440;18.9900016785;286313;386771;3743;1003520;224481283;125384633
125568;15.8750009537;292451;382254;436;1004544;224729868;125464588
125696;15.9200010300;285633;382457;1640;1005568;224978472;125546680
125824;15.5860004425;292980;383872;688;1006592;225227097;125628795
125952;15.8360004425;287710;390343;1883;1007616;225475741;125713064
126080;16.1700000763;292836;392144;1761;1008640;225724404;125793037
126208;15.6730003357;288217;389031;2102;1009664;225973088;125875130
126336;15.7830009460;292054;396344;1958;1010688;226221792;125957244
126464;15.6020011902;288619;390378;2041;1011712;226470515;126041513
126592;15.5650005341;293522;390376;787;1012736;226719258;126123644
126720;15.4610004425;289834;390972;1787;1013760;226968021;126207913
126848;16.0690002441;293796;389569;17040;1014784;227216803;126292203
126976;16.0170001984;289979;397484;2207;1015808;227465605;126378648
127104;15.5980005264;293257;388400;2178;1016832;227714427;126456481
127232;15.2720003128;291919;385706;2332;1017856;227963269;126536398
127360;15.3610010147;293036;387999;2040;1018880;228212130;126616334
127488;15.0290002823;292412;391537;2748;1019904;228461010;126698429
127616;15.3710002899;293930;394869;2265;1020928;228709911;126778384
127744;16.7440013885;292685;397180;27037;1021952;228958831;126860477
127872;16.1850013733;295351;395185;1902;1022976;229207770;126942591
128000;16.0110015869;293614;394198;1885;1024000;229456729;127026860
