array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
56960;3.8940002918;115248;4372;20;455680;95077920;47986159
57088;3.9050002098;115004;4208;14;456704;95311112;48068316
57216;3.9680001736;116119;4821;94;457728;95544348;48150492
57344;3.9180002213;115777;4438;122;458752;95777627;48234953
57472;3.9220001698;115060;4302;118;459776;96010951;48308009
57600;3.9360001087;116275;4186;82;460800;96244317;48383254
57728;5.0910000801;116818;4989;18;461824;96477727;48458517
57856;3.9500002861;117529;4222;86;462848;96711180;48536067
57984;3.9570002556;116839;4435;67;463872;96944677;48611351
58112;3.9740002155;117908;4530;29;464896;97178216;48688900
58240;3.9690001011;117972;4323;13;465920;97411798;48766468
58368;4.3870000839;118222;4484;77;466944;97645424;48846321
58496;3.9880001545;118555;4450;80;467968;97879092;48921624
58624;4.9760003090;120236;5329;45;468992;98112802;48999176
58752;4.5550003052;119558;4581;155;470016;98346556;49076741
58880;4.0110001564;118933;4391;88;471040;98580352;49156594
59008;4.0110001564;119481;4509;15;472064;98814190;49234182
59136;4.4190001488;119948;5191;60;473088;99048071;49314037
59264;4.0360002518;120318;4497;82;474112;99281993;49393907
59392;4.3250002861;120451;4602;20;475136;99515958;49476064
59520;4.0989999771;122173;5020;39;476160;99749965;49551386
59648;4.0480003357;120923;4435;124;477184;99984014;49628935
59776;4.0550003052;121308;4717;70;478208;100218105;49706503
59904;4.0670003891;121862;4584;34;479232;100452238;49786356
60032;4.0750002861;122489;4428;17;480256;100686412;49863944
60160;4.0670003891;121980;4699;16;481280;100920628;49943797
60288;4.4470000267;123239;4646;87;482304;101154886;50023669
60416;4.1010003090;122778;4579;78;483328;101389185;50105826
60544;5.1470003128;124352;5576;57;484352;101623525;50183433
60672;4.1020002365;123781;4683;129;485376;101857906;50263286
60800;4.1030001640;124822;4868;62;486400;102092329;50343158
60928;4.1060004234;124394;4390;22;487424;102326793;50425315
61056;4.1050000191;124843;4729;86;488448;102561297;50505207
61184;4.1210002899;124966;4930;52;489472;102795843;50587364
61312;5.1120004654;124987;4981;33;490496;103030430;50669541
61440;4.1189999580;125290;4567;20;491520;103265057;50754001
