array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
30336;2.0140001774;21286;773;20;242688;322095513600;13606847
30464;4.1210002899;29925;1255;19;243712;324819353600;14710643
30592;3.5620002747;19515;997;21;244736;327554662400;13456425
30720;2.7560000420;21688;806;17;245760;330301440000;13971666
30848;2.3820002079;18030;1080;17;246784;333059686400;13387156
30976;3.3080000877;24144;968;20;247808;335829401600;14148949
31104;3.8350002766;20571;1366;21;248832;338610585600;13656842
31232;2.4280002117;18379;1141;18;249856;341403238400;13665935
31360;2.1349999905;21808;1123;259;250880;344207360000;14082989
31488;3.2270002365;21691;1029;20;251904;347022950400;13835346
31616;2.1190001965;24185;1020;154;252928;349850009600;14324208
31744;3.2710001469;25336;1370;45;253952;352688537600;14592336
31872;2.6810002327;23767;1334;37;254976;355538534400;14323675
32000;2.1470000744;23407;1050;18;256000;358400000000;14474109
32128;2.9110002518;22932;1316;218;257024;361272934400;14214638
32256;2.9820001125;24122;940;184;258048;364157337600;14587122
32384;3.4630000591;23095;1011;199;259072;367053209600;14431737
32512;2.6980001926;28263;925;81;260096;369960550400;15231189
32640;2.8580000401;27897;1285;22;261120;372879360000;15143881
32768;2.1990001202;22185;966;19;262144;375809638400;14703849
32896;2.3730001450;21558;1178;32;263168;378751385600;14491513
33024;2.2530000210;25177;948;23;264192;381704601600;15203463
33152;2.8790001869;23713;931;58;265216;384669286400;14958835
33280;2.2430000305;23331;868;26;266240;387645440000;15145227
33408;3.6720001698;23607;1336;17;267264;390633062400;15049651
33536;3.3950002193;29046;1127;612;268288;393632153600;15657730
33664;2.2340002060;23158;935;23;269312;396642713600;15054196
33792;2.2440001965;23851;833;22;270336;399664742400;15206223
33920;2.2280001640;21683;1236;16;271360;402698240000;14908940
34048;2.3000001907;24396;887;12;272384;405743206400;15420859
34176;2.8180000782;24987;987;21;273408;408799641600;15387164
34304;3.9200000763;22297;1023;19;274432;411867545600;14995606
34432;3.9690001011;23963;1182;17;275456;414946918400;15191813
34560;3.4630000591;27721;1064;16;276480;418037760000;15976643
34688;3.9500002861;26854;1140;10;277504;421140070400;15765975
34816;2.3090000153;24075;1071;17;278528;424253849600;15583172
34944;2.3350000381;23777;969;19;279552;427379097600;15671553
35072;2.3680000305;22669;858;22;280576;430515814400;15464727
35200;2.4200000763;29017;1383;16;281600;433664000000;16298912
35328;2.9380002022;23373;1367;19;282624;436823654400;15734828
35456;2.3780000210;26369;694;22;283648;439994777600;15997787
35584;3.6150002480;24885;1221;15;284672;443177369600;16058333
35712;4.9870004654;30136;1016;24;285696;446371430400;16902963
35840;2.4350001812;28129;1219;19;286720;449576960000;16461174
35968;2.4100000858;27792;1122;25;287744;452793958400;16291040
36096;2.4170000553;25501;901;14;288768;456022425600;16352074
36224;2.8690001965;23294;1245;20;289792;459262361600;16263674
36352;3.9590001106;24350;966;16;290816;462513766400;16235987
36480;2.4580001831;27105;1251;19;291840;465776640000;16568509
36608;2.4500000477;28858;1017;18;292864;469050982400;16616131
36736;2.4990000725;32242;965;18;293888;472336793600;16907626
36864;2.5540001392;31589;1383;18;294912;475634073600;17224676
36992;2.4830000401;25510;1265;118;295936;478942822400;16795305
37120;2.5740001202;30751;1353;27;296960;482263040000;17368253
37248;3.9390001297;28157;1198;25;297984;485594726400;16870464
37376;3.9060001373;29472;1367;21;299008;488937881600;17291136
37504;2.5550000668;32000;864;18;300032;492292505600;17549431
37632;2.5610001087;30441;895;20;301056;495658598400;17352848
37760;2.5850000381;29325;1314;24;302080;499036160000;17249384
37888;2.5050001144;26722;1014;22;303104;502425190400;16907114
38016;2.5760002136;29546;1087;20;304128;505825689600;17376991
38144;2.6330001354;29525;928;22;305152;509237657600;17863183
38272;2.5960001945;31162;961;19;306176;512661094400;17617608
38400;2.6340000629;28253;1423;15;307200;516096000000;17369774
38528;3.7900002003;29359;1031;21;308224;519542374400;17871696
38656;4.2800002098;30490;1055;29;309248;523000217600;17742235
38784;2.5920000076;27886;872;27;310272;526469529600;17569073
38912;2.6500000954;33374;1242;20;311296;529950310400;17962980
39040;2.7380001545;31961;1411;16;312320;533442560000;18233319
39168;2.6170001030;28003;1045;28;313344;536946278400;17715699
39296;3.5360002518;30490;1093;17;314368;540461465600;17969144
39424;2.6790001392;31323;911;24;315392;543988121600;18151544
39552;4.1060004234;26721;1222;27;316416;547526246400;17748821
39680;3.4920001030;28701;1102;15;317440;551075840000;18036971
39808;4.4950003624;28608;1138;21;318464;554636902400;17917040
39936;4.1430001259;32563;1440;24;319488;558209433600;18547002
40064;2.7740001678;33950;1333;19;320512;561793433600;18847864
40192;4.6020002365;31044;1087;174;321536;565388902400;18397482
40320;4.0570001602;28525;1012;12;322560;568995840000;17981194
40448;4.2270002365;40960;1320;16;323584;572614246400;19590697
40576;2.7670001984;32323;1125;49;324608;576244121600;18759755
40704;2.7080001831;29634;797;135;325632;579885465600;18348018
40832;2.7630002499;30248;1090;15;326656;583538278400;18715448
40960;3.4460000992;32755;1361;72;327680;587202560000;18892061
41088;2.8410000801;31706;1419;202;328704;590878310400;18690776
41216;3.7110002041;35863;1478;187;329728;594565529600;19446309
41344;2.7360000610;26670;866;19;330752;598264217600;18485558
41472;2.7950000763;30406;957;27;331776;601974374400;18881037
41600;3.8140001297;35827;1480;116;332800;605696000000;19313275
41728;2.8570001125;33932;1158;18;333824;609429094400;19395432
41856;2.8750002384;34011;1246;20;334848;613173657600;19458133
41984;2.8130002022;31893;1148;63;335872;616929689600;19039904
42112;2.8990001678;34829;1189;15;336896;620697190400;19611639
42240;2.9820001125;31917;1237;34;337920;624476160000;19402337
42368;2.9480001926;37839;1010;14;338944;628266598400;20052407
42496;2.8590002060;30402;966;27;339968;632068505600;19395914
42624;3.0490002632;40126;1669;74;340992;635881881600;20404004
42752;2.8070001602;27762;1357;44;342016;639706726400;18696155
42880;2.8500001431;29063;914;18;343040;643543040000;19210116
43008;3.0000002384;39884;1130;22;344064;647390822400;20429157
43136;3.9710001945;32717;1036;91;345088;651250073600;19540153
43264;3.6660001278;34065;1241;65;346112;655120793600;19955186
43392;3.3140001297;30616;1110;24;347136;659002982400;19908970
43520;2.9670002460;35017;1598;31;348160;662896640000;20053912
43648;3.4970002174;37893;1987;23;349184;666801766400;20382909
