array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
34816;3.7150001526;23984;962;19;278528;424253849600;15853385
34944;2.8470001221;23790;1212;15;279552;427379097600;15943297
35072;6.2330002785;22434;1022;19;280576;430515814400;15737583
35200;2.9260001183;28591;1196;18;281600;433664000000;16572918
35328;3.0430002213;22813;901;20;282624;436823654400;16008949
35456;2.8510000706;26540;1140;14;283648;439994777600;16273961
35584;2.9270000458;25072;1198;17;284672;443177369600;16335403
35712;3.3340001106;38666;2529;38;285696;446371430400;17180773
35840;4.2860002518;28162;1019;17;286720;449576960000;16739834
35968;3.1700000763;27838;1354;22;287744;452793958400;16570482
36096;3.0850000381;25466;979;21;288768;456022425600;16632856
36224;3.0080001354;22968;1128;22;289792;459262361600;16545512
36352;3.4840002060;24048;770;27;290816;462513766400;16519177
36480;3.6350002289;27274;1293;19;291840;465776640000;16852252
36608;2.8020000458;28008;780;18;292864;469050982400;16901187
36736;3.3060002327;31963;965;11;293888;472336793600;17193625
36864;4.2550001144;31196;1180;18;294912;475634073600;17511554
36992;2.8700001240;25237;1106;17;295936;478942822400;17083337
37120;3.7310001850;31149;1322;16;296960;482263040000;17657011
37248;2.9020001888;27153;975;28;297984;485594726400;17160884
37376;3.2690000534;29662;1235;17;299008;488937881600;17581465
37504;4.5870003700;32068;1440;22;300032;492292505600;17841619
37632;2.9760000706;30959;1199;19;301056;495658598400;17646007
37760;3.1890001297;29558;1242;21;302080;499036160000;17543452
37888;3.0450000763;26731;1059;18;303104;502425190400;17201605
38016;3.2790000439;29464;1025;19;304128;505825689600;17673083
38144;3.5820002556;29495;1123;12;305152;509237657600;18159820
38272;2.9700000286;30958;920;29;306176;512661094400;17915886
38400;3.2750000954;27785;1030;14;307200;516096000000;17668373
38528;3.5010001659;29811;1153;12;308224;519542374400;18171150
38656;3.0480000973;30364;860;33;309248;523000217600;18043559
38784;3.4170000553;27813;1194;23;310272;526469529600;17871032
38912;3.1810002327;33395;1174;21;311296;529950310400;18266158
39040;3.6510002613;31755;1375;12;312320;533442560000;18536997
39168;3.2550001144;27536;1108;20;313344;536946278400;18020493
39296;7.2250003815;30578;1343;26;314368;540461465600;18275178
39424;4.3200001717;31337;1090;16;315392;543988121600;18458541
39552;3.3980002403;26115;941;15;316416;547526246400;18056665
39680;4.0529999733;28549;1216;14;317440;551075840000;18345587
39808;3.5940001011;28387;875;20;318464;554636902400;18227082
